PROFID,fdnustdlit,dnu_model,dnu_inf,nu_max,mass,radius,luminosity,mixing_length,metalicity
profile69,0.9280932907451664,0.10816376818606849,0.10038606755520564,0.2741949295384707,1.9884098706980504e+33,121.78676585793458,5.681329966650799e+36,1.7,0.0    d0
profile16,1.0163807338744553,0.2951713205875273,0.30000644343744315,1.1159745634454399,1.9884098706980504e+33,58.698725342161815,2.0667644460208182e+36,1.7,0.0    d0
profile168,0.986873806414153,96.1122434462461,94.85065553280062,1887.908292353384,1.9884098706980504e+33,1.2648009050107543,6.624746063888191e+33,1.7,0.0    d0
profile135,0.9903067025455692,113.78030157632763,112.67739526869345,2369.211809854806,1.9884098706980504e+33,1.1276072499972383,5.373850643530924e+33,1.7,0.0    d0
profile190,0.9818759438002805,79.15592357996336,77.7212971724594,1460.0448202824998,1.9884098706980504e+33,1.444405162253749,8.067719415214569e+33,1.7,0.0    d0
profile248,1.0338748883813125,0.8902346359707324,0.9203912348974193,4.7504042641160025,1.9884098706980504e+33,27.801447569888754,6.707156548204288e+35,1.7,0.0    d0
profile50,0.9402205120596488,0.14608056329071664,0.13734794201915954,0.40936188431332354,1.9884098706980504e+33,98.81759680554208,4.29326287748191e+36,1.7,0.0    d0
profile85,0.9165371964030421,0.08892005004881497,0.08149853337575906,0.21015087207362038,1.9884098706980504e+33,139.94236095691738,6.820063384689455e+36,1.7,0.0    d0
profile66,0.9305493258847769,0.11349027942770007,0.10560830301592126,0.29253951280273016,1.9884098706980504e+33,117.73809809404827,5.432656430047535e+36,1.7,0.0    d0
profile204,0.9784870072504716,62.696772815551185,61.3479775965514,1091.3477203642788,1.9884098706980504e+33,1.6911503713212515,9.100608179791248e+33,1.7,0.0    d0
profile25,0.9756714045956022,0.2422503365032341,0.2363567260798677,0.8211743428015867,1.9884098706980504e+33,68.81298781717057,2.5969162993353354e+36,1.7,0.0    d0
profile110,0.9913598450195433,124.19917611384062,123.12607598377201,2667.4961946000344,1.9884098706980504e+33,1.0628754264219284,4.7614928750433045e+33,1.7,0.0    d0
profile226,1.032861220707436,5.9516099274600265,6.147187094850858,56.120707052135245,1.9884098706980504e+33,7.839074127206822,8.803084426383713e+34,1.7,0.0    d0
profile214,0.99287858327181,39.96261404687066,39.67802361869508,646.8573927548674,1.9884098706980504e+33,2.261252384140444,1.0232266418207758e+34,1.7,0.0    d0
profile183,0.9838085668912244,85.2577341684743,83.87728926867968,1609.474521442669,1.9884098706980504e+33,1.3728385560212415,7.536701906265652e+33,1.7,0.0    d0
profile109,0.9914073195376104,124.59257017912641,123.52198603558932,2679.107903792182,1.9884098706980504e+33,1.0606030742629065,4.7387603711363485e+33,1.7,0.0    d0
profile42,0.9939633440957911,146.92630991092187,146.0393663347145,3374.9642093313173,1.9884098706980504e+33,0.9485693745029703,3.566202318012884e+33,1.7,0.0    d0
profile55,0.93760861005005,0.13328000026653744,0.12496447579737846,0.3627510187319968,1.9884098706980504e+33,105.24254562660005,4.674969575040238e+36,1.7,0.0    d0
profile178,0.9849906761402376,89.15675456966113,87.81857196603974,1707.751349930347,1.9884098706980504e+33,1.331449845824792,7.200825277443847e+33,1.7,0.0    d0
profile4,1.0259766664120173,0.44971045562741563,0.46139243411524533,1.9442130364484407,1.9884098706980504e+33,44.05569731856402,1.3531527142693486e+36,1.7,0.0    d0
profile215,0.9957148924373375,36.46670821742565,36.31044445025775,576.7431379758293,1.9884098706980504e+33,2.3989876687155647,1.1196312944093939e+34,1.7,0.0    d0
profile129,0.990684476824135,116.36048886446211,115.27653003369024,2441.8868326621223,1.9884098706980504e+33,1.1105935034867238,5.22096365008227e+33,1.7,0.0    d0
profile220,1.0101734165345593,19.656712031018483,19.856687950209917,260.8705022109955,1.9884098706980504e+33,3.5873838740976014,2.285793636751541e+34,1.7,0.0    d0
profile93,0.9115773453346874,0.08178829390735201,0.07455635583951713,0.18760263892468987,1.9884098706980504e+33,148.4998256875626,7.366343668790458e+36,1.7,0.0    d0
profile172,0.9861918927642862,93.44798643471965,92.15764661706751,1818.197138756399,1.9884098706980504e+33,1.2893222426408832,6.841295140419542e+33,1.7,0.0    d0
profile198,0.9795006849488272,70.7966380797033,69.34535549114361,1265.5236884639917,1.9884098706980504e+33,1.5584904292213193,8.735877806534918e+33,1.7,0.0    d0
profile207,0.9792754273310319,58.31711907638655,57.10852170424311,1004.5981722463926,1.9884098706980504e+33,1.7738427338007987,9.048489355753171e+33,1.7,0.0    d0
profile43,0.9430516591038467,0.16686560701160824,0.15736288753966762,0.487260903919769,1.9884098706980504e+33,90.25006321372108,3.792879073846379e+36,1.7,0.0    d0
profile260,1.0186484244528782,0.49158663913143785,0.5007539554333248,2.1610999239846773,1.9884098706980504e+33,41.71569337045098,1.2466238162470308e+36,1.7,0.0    d0
profile213,0.9900069307654946,43.45655687588037,43.02229249432648,717.1750413396962,1.9884098706980504e+33,2.1424960329489333,9.537730094899413e+33,1.7,0.0    d0
profile104,0.9916385842041691,126.53234080186931,125.4743512888051,2736.6821572830327,1.9884098706980504e+33,1.0495724427593007,4.6276230701122886e+33,1.7,0.0    d0
profile211,0.9845846386069125,49.98748916981925,49.216913959133436,846.4030826231393,1.9884098706980504e+33,1.9587220229560778,8.893844979754936e+33,1.7,0.0    d0
profile179,0.9847697475386518,88.40229923255411,87.05590989707866,1688.5803961266656,1.9884098706980504e+33,1.3392147361165798,7.265235889763514e+33,1.7,0.0    d0
profile150,0.9891247312593859,106.62898646508032,105.46936758173327,2171.04061618984,1.9884098706980504e+33,1.1784147347744927,5.831883626580347e+33,1.7,0.0    d0
profile162,0.987751955110163,99.86460444792814,98.64145828974411,1987.5026039751547,1.9884098706980504e+33,1.2321854307058022,6.329947575403031e+33,1.7,0.0    d0
profile8,1.0361468390764452,0.37905629475011376,0.3927579816373597,1.5792809114397233,1.9884098706980504e+33,49.04925091044025,1.587809289840064e+36,1.7,0.0    d0
profile197,0.9797839609414901,71.9554878196643,70.50083286742783,1291.6947966886023,1.9884098706980504e+33,1.5414149272732347,8.653137574811867e+33,1.7,0.0    d0
profile9,1.0364808227144993,0.3668661873286927,0.38024976766857504,1.5146841502928534,1.9884098706980504e+33,50.11907964108524,1.6394828059104798e+36,1.7,0.0    d0
profile19,1.0009799480231358,0.27359812265242206,0.273866234591849,0.9924104154868979,1.9884098706980504e+33,62.37684411926592,2.2566730869479638e+36,1.7,0.0    d0
profile225,1.0300736488128774,6.98936702614082,7.1995627955092845,68.98203361787168,1.9884098706980504e+33,7.0552375787719255,7.3837296870829765e+34,1.7,0.0    d0
profile29,0.9610784349051666,0.22125998627031987,0.2126482013118177,0.7169094929783241,1.9884098706980504e+33,73.83709183243664,2.86924691155463e+36,1.7,0.0    d0
profile239,1.0394686668365285,1.7154200265783939,1.7831253680921253,11.202486338710319,1.9884098706980504e+33,17.889346378031323,3.361156458837035e+35,1.7,0.0    d0
profile38,0.9454300750330026,0.1816840765105438,0.1717695900876652,0.5451444405008338,1.9884098706980504e+33,85.13043894183555,3.499820889023203e+36,1.7,0.0    d0
profile148,0.9893131100915162,107.66785137184998,106.51721689755603,2199.6317259043267,1.9884098706980504e+33,1.1706736731576006,5.760033519035033e+33,1.7,0.0    d0
profile123,0.9910341954990107,118.88433047235209,117.81843680710598,2513.9536362018907,1.9884098706980504e+33,1.0945616337225197,5.0711391330931746e+33,1.7,0.0    d0
profile219,1.0077220715057655,22.976973527844077,23.15440336041217,319.38985012883046,1.9884098706980504e+33,3.2381229081960905,1.8995522487717729e+34,1.7,0.0    d0
profile257,1.010010458244173,0.5674082985365403,0.5730883156164376,2.572845235388466,1.9884098706980504e+33,38.12718042007625,1.0882577771817295e+36,1.7,0.0    d0
profile221,1.012558568537335,16.29875267324453,16.50344167576454,204.51872780365326,1.9884098706980504e+33,4.058193121077447,2.849732726907714e+34,1.7,0.0    d0
profile171,0.986370408264406,94.12739199668343,92.84447407263242,1835.8931775807218,1.9884098706980504e+33,1.2829557726529113,6.785531631420766e+33,1.7,0.0    d0
profile194,0.9806770964106019,75.21398292399164,73.76063038337671,1366.7122807326186,1.9884098706980504e+33,1.4956591965047714,8.399490070853999e+33,1.7,0.0    d0
profile24,0.9808336164595219,0.24883724314455047,0.2440679331032868,0.8557577614475901,1.9884098706980504e+33,67.35583793036088,2.5192226699857784e+36,1.7,0.0    d0
profile188,0.9824552196801609,80.99003153774684,79.56907922632024,1504.3568435179918,1.9884098706980504e+33,1.4219560407486436,7.908851474315205e+33,1.7,0.0    d0
profile161,0.987883506512273,100.46406188287602,99.24678973132156,2003.5640563571135,1.9884098706980504e+33,1.227170048565613,6.283974631564726e+33,1.7,0.0    d0
profile100,0.9918195951062428,128.05106877510758,127.00355918544885,2782.14196607854,1.9884098706980504e+33,1.0411304077776131,4.5417226059947486e+33,1.7,0.0    d0
profile138,0.9901043006643135,112.4548891016895,111.34206933031122,2332.2213844073763,1.9884098706980504e+33,1.136604923912607,5.452994840650483e+33,1.7,0.0    d0
profile230,1.0340567986057683,4.881569375381875,5.047820000479342,43.36526882802357,1.9884098706980504e+33,8.939498423445919,1.1010480242442734e+35,1.7,0.0    d0
profile88,0.9142096477913373,0.08549435492404239,0.07815976410325638,0.19923835805971932,1.9884098706980504e+33,143.89981387291283,7.07130960857418e+36,1.7,0.0    d0
profile195,0.9803761067012325,74.16108678459891,72.7057575306173,1342.2509266407164,1.9884098706980504e+33,1.5100912449102968,8.484228974246384e+33,1.7,0.0    d0
profile73,0.9249239478427775,0.10252366958413092,0.09482659721908286,0.25495474548271085,1.9884098706980504e+33,126.50148231259875,5.974249189784085e+36,1.7,0.0    d0
profile141,0.9898864668883475,111.08838899243985,109.96489289204467,2294.2352146658905,1.9884098706980504e+33,1.1460749543087985,5.536571311434776e+33,1.7,0.0    d0
profile186,0.9830146424389596,82.74723116207608,81.34173985360215,1547.309205529805,1.9884098706980504e+33,1.4012213755976832,7.755598306598577e+33,1.7,0.0    d0
profile144,0.9896565223673145,109.66426999637565,108.52996007256336,2254.778526909807,1.9884098706980504e+33,1.1561547381418442,5.626937962628334e+33,1.7,0.0    d0
profile76,0.9225169558112585,0.09843807547901966,0.0908107937268241,0.24125509429627465,1.9884098706980504e+33,130.20392545236498,6.205513236897052e+36,1.7,0.0    d0
profile251,1.02105047093462,0.7569233271502166,0.7728569196481281,3.7884504859754915,1.9884098706980504e+33,31.23558607567561,8.026728708619275e+35,1.7,0.0    d0
profile252,1.0170151590880232,0.7229114652581105,0.7352119188460331,3.551262210316601,1.9884098706980504e+33,32.29292367972304,8.448151419647787e+35,1.7,0.0    d0
profile165,0.9873335149948927,98.02340660992145,96.78179459994735,1938.4306898832372,1.9884098706980504e+33,1.2479196164862596,6.473094639761036e+33,1.7,0.0    d0
profile53,0.9387717605327913,0.1380441454815458,0.12959194548495553,0.38002206416953566,1.9884098706980504e+33,102.7220597215402,4.524433075145598e+36,1.7,0.0    d0
profile107,0.9915007857729339,125.37403019534844,124.30844945420752,2702.237463129229,1.9884098706980504e+33,1.0561249257512932,4.693799715727115e+33,1.7,0.0    d0
profile146,0.9894895005224469,108.67973489720472,107.53745660034704,2227.551870441211,1.9884098706980504e+33,1.1632575637124656,5.691696560326209e+33,1.7,0.0    d0
profile199,0.9792326662006184,69.59499140401218,68.14968898675997,1238.6851146962874,1.9884098706980504e+33,1.5766663787260529,8.816213364689329e+33,1.7,0.0    d0
profile7,1.0345823369436298,0.39638721927424864,0.41009521565133916,1.669786449525315,1.9884098706980504e+33,47.65691480539552,1.521515371238845e+36,1.7,0.0    d0
profile13,1.0291032446674226,0.32103105564648926,0.33037410100481,1.2635590002433907,1.9884098706980504e+33,55.044220924369576,1.8819077105574897e+36,1.7,0.0    d0
profile240,1.0388097553029754,1.5753055866536982,1.6364428109991382,10.021154740153463,1.9884098706980504e+33,18.94298885701353,3.678794565769143e+35,1.7,0.0    d0
profile246,1.0382438872793724,1.0113528471512114,1.0500309114373347,5.634949001387255,1.9884098706980504e+33,25.463279431948322,5.853371828581332e+35,1.7,0.0    d0
profile209,0.9807503989563198,55.21854716460563,54.15561216147533,945.8085422402249,1.9884098706980504e+33,1.8377513308745235,8.930719225963623e+33,1.7,0.0    d0
profile143,0.989736358157808,110.14624842382234,109.01574677973913,2268.1229802887724,1.9884098706980504e+33,1.1527175432191406,5.595943316747433e+33,1.7,0.0    d0
profile18,1.0058304683854968,0.2798532878114894,0.2814849635586516,1.028085862589592,1.9884098706980504e+33,61.24616854047263,2.1977924985368652e+36,1.7,0.0    d0
profile242,1.0383443560348782,1.340413869889361,1.3918111765504877,8.122033800614737,1.9884098706980504e+33,21.102253978561794,4.3591775198539314e+35,1.7,0.0    d0
profile95,0.9107742971110753,0.08062250392760383,0.07342890434599827,0.18399589617537232,1.9884098706980504e+33,150.01603874165588,7.463352145424099e+36,1.7,0.0    d0
profile112,0.991263518286156,123.40688026120922,122.32873830844463,2644.1769380043816,1.9884098706980504e+33,1.067488965621652,4.8074536713018334e+33,1.7,0.0    d0
profile68,0.9290111482026535,0.11018220472612707,0.10236049652411915,0.2810975857081555,1.9884098706980504e+33,120.21559296078941,5.584940752704051e+36,1.7,0.0    d0
profile229,1.0369402870980038,4.351675418533527,4.512427557851481,37.49333303051771,1.9884098706980504e+33,9.633310609902615,1.2383301573949103e+35,1.7,0.0    d0
profile244,1.0385335821134516,1.1534217142601717,1.1978671845980542,6.684356503819554,1.9884098706980504e+33,23.32258119723519,5.10478325569278e+35,1.7,0.0    d0
profile254,1.0105166896536744,0.6535010684292035,0.660373736354218,3.09063971844529,1.9884098706980504e+33,34.68879366104967,9.425207598764793e+35,1.7,0.0    d0
profile48,0.9410597830172583,0.1517334994479186,0.14279029406690757,0.4302387187470804,1.9884098706980504e+33,96.29046119917841,4.1446233321161194e+36,1.7,0.0    d0
profile117,0.9910157760132418,121.39525712361016,120.30461494268154,2585.3727779302058,1.9884098706980504e+33,1.079429295522195,4.925185068388344e+33,1.7,0.0    d0
profile210,0.9823937905263339,52.780832031506534,51.85156164656544,899.8537648113559,1.9884098706980504e+33,1.8917968511982297,8.865602511578361e+33,1.7,0.0    d0
profile49,0.9406002461976041,0.14847897409172015,0.13965935958583964,0.41820277544536055,1.9884098706980504e+33,97.72425344043862,4.2286173848239473e+36,1.7,0.0    d0
profile142,0.989811414316687,110.62083669970006,109.49376682662539,2281.2677155394476,1.9884098706980504e+33,1.149360129517665,5.56584250112009e+33,1.7,0.0    d0
profile176,0.985416123925809,90.63016183031992,89.30842278160266,1745.4103752878575,1.9884098706980504e+33,1.316600793220497,7.076014857245062e+33,1.7,0.0    d0
profile47,0.9414326537581498,0.15414868411240937,0.1451206047572723,0.4392528048835607,1.9884098706980504e+33,95.25687701960697,4.08377344243301e+36,1.7,0.0    d0
profile35,0.9487089324446469,0.19426299920980275,0.18429904259382726,0.5966463333057874,1.9884098706980504e+33,81.22698614344638,3.279337956441707e+36,1.7,0.0    d0
profile101,0.9917744039535011,127.67405767671578,126.62386245264972,2770.8250428540964,1.9884098706980504e+33,1.0432106713420117,4.562948940856933e+33,1.7,0.0    d0
profile181,0.9843029222006534,86.85648327350991,85.49309029818798,1649.526963249265,1.9884098706980504e+33,1.3554860374307793,7.398108681527284e+33,1.7,0.0    d0
profile65,0.9311815122436314,0.1147877834271913,0.10688826175882644,0.2970818837129163,1.9884098706980504e+33,116.79629037325752,5.374161280858955e+36,1.7,0.0    d0
profile36,0.9473851094090667,0.18969336259495923,0.1797126670761992,0.5776741228853762,1.9884098706980504e+33,82.60314811375835,3.35668848309736e+36,1.7,0.0    d0
profile153,0.9888218374913786,105.0225704461902,103.84861108666955,2127.02002089069,1.9884098706980504e+33,1.1906440075136444,5.945756046085965e+33,1.7,0.0    d0
profile17,1.010697324665075,0.28654130557241536,0.2896065309480779,1.0664279167704875,1.9884098706980504e+33,60.0957128627621,2.1382861124414383e+36,1.7,0.0    d0
profile145,0.9895738937685189,109.17533815033815,108.03706447692485,2241.249638811127,1.9884098706980504e+33,1.1596685392881423,5.658881770885344e+33,1.7,0.0    d0
profile223,1.022389624174906,10.247955591414179,10.477403465667068,112.68085767356096,1.9884098706980504e+33,5.493889837226264,4.832883533436304e+34,1.7,0.0    d0
profile169,0.9867115601701901,95.45922337406547,94.19071922805882,1870.7445106792584,1.9884098706980504e+33,1.2707018145296327,6.677283230105827e+33,1.7,0.0    d0
profile57,0.936377211213177,0.12888168662705926,0.12068187430029635,0.3469294893145115,1.9884098706980504e+33,107.71785445632877,4.82357769715507e+36,1.7,0.0    d0
profile131,0.9905623188649152,115.50778766347653,114.41766199488956,2417.7612592936607,1.9884098706980504e+33,1.116144300877521,5.271504424365602e+33,1.7,0.0    d0
profile89,0.9922878302361122,132.04098876081977,131.02266623970473,2903.137484393233,1.9884098706980504e+33,1.0197289998254921,4.321147844298241e+33,1.7,0.0    d0
profile154,0.9887155994899164,104.47451731897478,103.2955850224498,2112.062084293154,1.9884098706980504e+33,1.1948898877177607,5.985258248941432e+33,1.7,0.0    d0
profile103,0.9916838946548644,126.9148204554387,125.8593834386723,2748.0980062469866,1.9884098706980504e+33,1.0474307644712841,4.6058993280639226e+33,1.7,0.0    d0
profile116,0.9910662590616443,121.80117099318852,120.713030885547,2597.191265654952,1.9884098706980504e+33,1.0769931867838223,4.9013293199557265e+33,1.7,0.0    d0
profile147,0.9894026054217714,108.17717368896163,107.03077749502214,2213.6768065345304,1.9884098706980504e+33,1.1669258808084668,5.725418130426971e+33,1.7,0.0    d0
profile31,0.9560613253738335,0.21222414744919818,0.20289929968661227,0.6749852983365396,1.9884098706980504e+33,76.18369397597792,2.9984986037794676e+36,1.7,0.0    d0
profile137,0.9901740590261238,112.90053995065074,111.79118590917689,2344.6418281920187,1.9884098706980504e+33,1.1335587056737788,5.426232955234641e+33,1.7,0.0    d0
profile86,0.9156537597407152,0.08757508400451505,0.08018845492834317,0.20585562867388255,1.9884098706980504e+33,141.46244556854228,6.915896734351578e+36,1.7,0.0    d0
profile87,0.9150654605044677,0.0867846440375783,0.07941363026096289,0.2033197993216318,1.9884098706980504e+33,142.38110501379137,6.975194599920606e+36,1.7,0.0    d0
profile70,0.9274167235506787,0.10696694921354541,0.09920293756783813,0.2700718638533149,1.9884098706980504e+33,122.75316648576532,5.741616075418252e+36,1.7,0.0    d0
profile99,0.9918645827743013,128.42633358579852,127.38153177931129,2793.426671034345,1.9884098706980504e+33,1.0390698598386088,4.520662321002682e+33,1.7,0.0    d0
profile160,0.9880121260889994,101.0565965084626,99.84514277164429,2019.4812681706846,1.9884098706980504e+33,1.222262340018157,6.238871970210998e+33,1.7,0.0    d0
profile27,0.9677908948009475,0.2316508602283851,0.22418959330183805,0.7672597094614124,1.9884098706980504e+33,71.28072245007436,2.730098353437834e+36,1.7,0.0    d0
profile46,0.9418531816161704,0.15777856920549377,0.14860424739704142,0.45279370180996686,1.9884098706980504e+33,93.7622982045579,3.9969462121133674e+36,1.7,0.0    d0
profile94,0.9109101186184633,0.08083566024843378,0.07363402086550261,0.184650122488903,1.9884098706980504e+33,149.73731729340125,7.445763934499636e+36,1.7,0.0    d0
profile227,1.035040076308797,5.166286681421535,5.347313760971667,46.78806805169396,1.9884098706980504e+33,8.602511866840308,1.026814296998654e+35,1.7,0.0    d0
profile97,0.9919530833406425,129.1714225765207,128.1319909042768,2815.8912266669076,1.9884098706980504e+33,1.0350087213978072,4.4790262446023286e+33,1.7,0.0    d0
profile67,0.9296526896430388,0.11146508740097562,0.10362381830361338,0.28553955709268686,1.9884098706980504e+33,119.23653074279957,5.524154830788046e+36,1.7,0.0    d0
profile119,0.990914387748273,120.57806707379243,119.48254151029722,2561.6565264631367,1.9884098706980504e+33,1.084374819638977,4.9733338376758666e+33,1.7,0.0    d0
profile121,0.9911436608178726,119.71426483393564,118.65403469962729,2537.856342562605,1.9884098706980504e+33,1.0894167587182058,5.0219655728586716e+33,1.7,0.0    d0
profile64,0.9321041762853848,0.11701414624162339,0.10906937439628592,0.30484493382241434,1.9884098706980504e+33,115.23396640841517,5.279195308659823e+36,1.7,0.0    d0
profile58,0.9356514868409775,0.1262897355689573,0.1181631788578488,0.33770476856428394,1.9884098706980504e+33,109.24316687761257,4.9148384726831587e+36,1.7,0.0    d0
profile102,0.9917288358986033,127.2954437713,126.24256226650746,2759.4792866914654,1.9884098706980504e+33,1.0453102086412207,4.584341295207431e+33,1.7,0.0    d0
profile82,0.9925363355851404,134.19768406206722,133.1960775829766,2969.4914385193783,1.9884098706980504e+33,1.0086057390854932,4.2050389758322946e+33,1.7,0.0    d0
profile122,0.9910887187030709,119.30023038613881,118.23711247437947,2525.915945148707,1.9884098706980504e+33,1.0919762232619326,5.0465087462526006e+33,1.7,0.0    d0
profile175,0.9856193598149015,91.35033475742412,90.0366584624893,1763.9179655038668,1.9884098706980504e+33,1.3094918900221666,7.015526736771964e+33,1.7,0.0    d0
profile170,0.9865440801391299,94.79782724469092,93.52223527830175,1853.4111002915297,1.9884098706980504e+33,1.2767498237961197,6.730872523618318e+33,1.7,0.0    d0
